Which_Tissue,ensembl_gene_id,hgnc_symbol,gene_biotype,Adipose - Subcutaneous,Adipose - Visceral (Omentum),Adrenal Gland,Artery - Aorta,Artery - Coronary,Artery - Tibial,Brain - Amygdala,Brain - Anterior cingulate cortex (BA24),Brain - Caudate (basal ganglia),Brain - Cerebellar Hemisphere,Brain - Cerebellum,Brain - Cortex,Brain - Frontal Cortex (BA9),Brain - Hippocampus,Brain - Hypothalamus,Brain - Nucleus accumbens (basal ganglia),Brain - Putamen (basal ganglia),Brain - Spinal cord (cervical c-1),Brain - Substantia nigra,Breast - Mammary Tissue,Cells - Cultured fibroblasts,Cells - EBV-transformed lymphocytes,Colon - Sigmoid,Colon - Transverse,Esophagus - Gastroesophageal Junction,Esophagus - Mucosa,Esophagus - Muscularis,Heart - Atrial Appendage,Heart - Left Ventricle,Kidney - Cortex,Liver,Lung,Minor Salivary Gland,Muscle - Skeletal,Nerve - Tibial,Ovary,Pancreas,Pituitary,Placenta.T3.pA,Placenta.T3.rZ,Prostate,Skin - Not Sun Exposed (Suprapubic),Skin - Sun Exposed (Lower leg),Small Intestine - Terminal Ileum,Spleen,Stomach,Testis,Thyroid,Uterus,Vagina,Whole Blood,Other_meanTPM,Tau
Adrenal Gland,ENSG00000237339,LINC01502,lincRNA,0.00298030766325517,0.00411980736467497,3.45126433065284,0.00515900797744508,0.00748795777012896,0.00269278256931546,0.0454875871019849,0.0333026083631118,0.0272082618238161,0.0533868405281565,0.0902009093895578,0.0187194159265428,0.0218066911152547,0.0244548695823037,0.0294759075705341,0.0257879867089527,0.0273100490739623,0.0102197285258861,0.0312385867415689,0.0104259490704234,0.00281277150702571,0.00539779448937611,0.00489033156828435,0.0304468333838376,0.00330708076374628,0.00805860586836404,0.00229079619131489,0.00207073579059065,0.00121687516512873,0.00234768937834644,0.00240981396581742,0.0118652281725676,0.0458966308584991,0.00160478941937063,0.00436868547017933,0.0172049900300187,0.000917680033352951,0.0234734661388525,0.0465049723799366,0.00201551963079446,0.00461942294723606,0.00282538519441025,0.00304722705602365,0.0209270269462759,0.0678625140273349,0.014485412270078,0.0334935038289923,0.244650736231429,0.185480950183107,0.00431427583689203,0.00202295958395749,0.0250569589142465,0.992739774032461
Adrenal Gland,ENSG00000254416,RP11-347E10.1,lincRNA,0.0725338059733886,0.0443509082965505,33.3001812386479,0.0329861406398414,0.106518506565927,0.0215606809293588,0.0165189741589668,0.00435849771455596,0.00755019015861664,0.0176804187608916,0,0.00341840898934089,0.00607753346590778,0.0443596176540164,0.0319868487031669,0.0105581485639627,0.00652548941945753,0.16163313339705,0.077890113999749,0.0411329057249923,0.00806229981293683,0.43939714831828,0.154070861852916,0.0877032951227132,0.141729338271153,0.0368491656410899,0.129628570126941,0.0313495191354285,0.0146222028524988,0.532850652946454,0.116047958603432,0.0871440881696747,0.0789534494862888,0.00594040487747567,1.29536246371017,0.17670197623503,0.0239561726461648,0.013107494487856,4.09246897166844,1.67438984946518,0.207875599244461,0.11373138350733,0.11693866446949,0.148721902213334,0.448537095334943,0.0635822197496151,1.07235202444531,0.0506277489685538,0.0195871815233374,0.0794224730659107,0.0120376271121928,0.165080023561467,0.995042668915871
Adrenal Gland,ENSG00000271579,RP11-116D17.3,lincRNA,0.988703154081311,2.94543179644333,66.237534789245,0.13542698421801,0.425762087377494,0.123404544791646,0.0277144196505703,0.0142309238864862,0.0489166196550297,0.329922752039248,0.187118290629146,0.0194730853197394,0.0179930165176676,0.03591470712923,0.0563240625766497,0.132257409079385,0.0417642629185155,0.104804220815099,0.0519782534184808,1.7871891634138,1.68930734496734,0.0727623327774488,0.665265502269791,0.862945471237663,0.432212140156558,0.100872690951705,0.310732833346755,2.23711064588633,0.838805537397885,0.466861980064562,0.165998063998669,0.539178517535512,1.96090142043021,0.619633749963947,0.153690951692012,0.162799801748887,0.138931816226574,0.294376803132816,0.153712505508011,0.0657416517941121,3.49675711915391,0.568692265268712,0.48739227189805,0.658594524608268,1.16296405001926,0.302785588625532,0.11907104484731,1.21870666672397,0.543684754266322,1.66897255642751,0.0069666413643835,0.601776459035568,0.990914872346166
Artery - Aorta,ENSG00000259255,RP11-627D16.1,lincRNA,0.00405653656718401,0.00260716307377755,0.0067210670303758,4.04562776957628,0.0574716989831426,0.568343616154122,0.0216278472227217,0.0152772448291449,0.0182888799309852,0.0142355505035478,0.0167504224318984,0.0234648982739161,0.0109143202865207,0.0547528039379181,0.0791481221768129,0.011177647797086,0.017059461246317,0.196943846704518,0.104206188611437,0.00355672759871935,0.000467204433018836,0.00185823359199294,0.00219831360544209,0.00364703165424428,0.00227642517352508,0.000976029191059746,0.000333433528214226,0.00690553025654581,0.00123959714488294,0.0824524836897446,0.000571118550202926,0.00766240925402865,0.00424450505966895,0.000578629078636425,0.00354986129105895,0.00210199515221581,0.00283915723385295,0.0503211930556367,0.0274228178028804,0.0233133069693292,0.00491597422620451,0.00164994965693792,0.00246607358833291,0.00215080944450699,0.00273782427631301,0.000666730139828436,0.00518406642254008,0.0244628853267165,0.00293913337135078,0.0056936408474259,0.000595953710989474,0.0301551743323386,0.992546231129045
Brain - Hypothalamus,ENSG00000101200,AVP,protein_coding,0.817311077742744,0.509166762588517,0.393427792328541,0.110188917009167,0.149136821034644,0.109485083022275,0.590125453997266,0.410905085985709,0.378981581151229,0.716708672054608,0.400110037192746,0.425543520531943,0.610069903132867,1.47526787789703,3977.40614894387,5.25168084918956,0.464107612290447,0.97225605402949,14.3532707516381,0.503943763360115,0.108596702739378,0.183320835971038,0.178347958981928,0.496036548672642,0.13471437227758,0.0751821896486921,0.102439987429501,0.0760097865703642,0.147681813966357,0.995782197568747,0.173083080596592,0.169683641766911,0.142748191496327,0.111451843684515,0.164758832952109,0.196177287714749,0.0557018570042988,10.0809121803951,0,0.00894150980240291,0.215780785663794,0.305437791806533,3.02575684383418,0.16451903630256,0.0812491566932702,0.073062462600844,2.8591337045002,0.232443034177415,0.115475987119404,0.129693226603257,0.23719808913682,1.01393895007866,0.999745075329974
Brain - Hypothalamus,ENSG00000101405,OXT,protein_coding,4.93216103878978,1.14211398875309,1.93368303175453,0.300561212308205,0.421528204610119,0.223105453868448,0.406629617213226,1.01374446816458,0.460635397251433,1.74706399101738,1.22049120301801,0.46002720326749,0.602602350757234,0.945767803562477,2036.38563472884,8.70222629005159,0.503540734043517,1.04748810219283,13.6546353695412,2.89635501568392,0.388942232577308,0.208973680314547,0.574325532630786,0.559224556812227,0.546937802440835,0.287818469443304,0.434210053787334,0.425086293773847,0.216820164826061,2.01074673713595,9.35398290619417,0.411051023067233,0.710848970318286,0.16071277969012,0.369319172396486,0.732798213658902,0.0984270756972267,28.1497405671268,0,0.0289172321230065,1.15076981540392,1.07008708197701,3.76087825050246,0.981682023499775,0.438565659706142,0.275100318341131,5.37586282907267,1.31312705538105,0.79802262023533,1.72039453150016,0.281174620927213,2.15201854584511,0.998943216594566
Brain - Hypothalamus,ENSG00000105954,NPVF,protein_coding,0.00272558868268124,0.00144335221489017,0.00133955164005449,0.00217426513224504,0.00151576839959402,0.00255273057765032,0.0320155425097957,0.0452085175068682,0.00837074877715189,0.0149655826168152,0.0139054037958402,0.0160297650414741,0.0264667565178881,0.0269277494676885,5.48697457730263,0.0405838252844777,0.00670596055604488,0.00595188654953582,0.034461881194964,0.00291787602781033,0.00388133159219258,0.00269293033319848,0.00276702815712603,0.00243995197787873,0.00175325666207106,0.00145301020257887,0.00355162094538842,0.00107986695496138,0.000816845019214204,0.00167058055907039,0.000646717089712835,0.000770988766513026,0.000961248840702531,0.00189993428646169,0.00175445929917561,0.00190525156522834,0.00098299459256824,0.315047964098544,0,0.00486318432698665,0.00272322472874412,0.0116263572798533,0.0170845986412002,0.00136376877392222,0.00765038568644981,0.00241647562225424,0.0359605586725196,0.00133863973714672,0.0079649026101257,0.00515816566576553,0.000771405535324776,0.0149236816472724,0.997280162057064
Brain - Hypothalamus,ENSG00000118702,GHRH,protein_coding,0.0138492007856331,0.00931485807306988,0.148209433637275,0.0320519826369088,0.0452676780479226,0.0291437173177946,0.315630470883401,0.100320797314608,0.0328183736706903,0.0145266849627827,0.018515518171645,0.0829663479211517,0.122869656361601,0.0904895593341496,47.2048427364642,0.147847289777113,0.0239205654696568,0.0190591793179535,0.0444269197522944,0.397106031622674,0.00692476548479639,0.0200568749698499,0.029537554819563,0.0491888410404158,0.0260530257711847,0.00712066645636594,0.0260231877886931,8.43667836455469,0.0508755715084456,0.00522484233422785,0.0132467027116807,0.0227592976354627,0.0124351898856976,0.00683786337531906,0.0125201605356514,0.0129180962938985,0.0151676020752927,0.241513872101702,0,0.00882712757784543,0.0196327324817101,0.020553412324314,0.0124761645314197,0.165410430556266,0.0150991748218526,0.0165912718519989,0.20654665937732,0.0373948855805045,0.0185327616917601,0.0145835665448446,0.00466818921343836,0.229055777978664,0.995147621203667
Brain - Hypothalamus,ENSG00000124089,MC3R,protein_coding,0.00175634015740056,0.00100836218121674,0.0127081598873318,0.00427589974190911,0.00291940708244665,0.00159142643417397,0.041342986319544,0.0456629215383014,0.00188158531187742,0.00424431235003459,0.00278152856272908,0.0493574089506622,0.0575349094858432,0.0288748819306041,1.83511252431595,0.0184169072560601,0.00217740305671551,0.0103952305595389,0.00709784333260291,0.00298468878362061,0.00457201562860378,0.00573381145629933,0.00230742936537105,0.00319686644127946,0.00203792458102213,0.0020112854930159,0.00456344677312297,0.00143626124289334,0.000784902099816035,0.00183172034841329,0.00141947147309965,0.00179856203247428,0.00105524358860448,0.00377982365393095,0.00160489291066077,0.00470713580375799,0.00274010627366151,0.0101428305892239,0,0.00649920506884543,0.00325978164015226,0.00574312168333091,0.00380135541154529,0.00299293266341359,0.0020422319564781,0.00243182536389769,0.255647518070657,0.00227233992601672,0.00437940708401119,0.00647422810822729,0.00118570228097682,0.013254399631335,0.992777336835911
Brain - Hypothalamus,ENSG00000161610,HCRT,protein_coding,0.110385144659224,0.078068272289449,0.0846726873562411,0.10034194021467,0.104693084614377,0.0921112536012508,0.162756817599527,0.197516738451016,0.436562788475946,0.488175941383757,0.343471510495511,0.189782014131477,0.226447534025192,0.169191216113034,395.533837398795,0.84433944472281,0.384304969177162,0.241383514820158,0.778424446013206,0.0867693528146771,0.0426473096680413,0.102473666213584,0.0830005637601686,0.0677611324398719,0.121526613614474,0.172796691201971,0.0905319692638953,0.0372145489065938,0.0240796306429422,0.0602768021444969,0.0202648986790276,0.110379685812738,0.068644442732009,0.0316414515269903,0.13744055115052,0.0796477643787177,0.030836908877391,0.206003683445777,0.0170926784956759,0.023535031931622,0.0694771373672094,0.111212826020274,0.117977480332559,0.107928325017091,0.150142842428189,0.0697161622214822,0.250131689872104,0.0753182105016136,0.094540041743651,0.16137663127714,0.081416350957393,0.161619177858943,0.999591389755876
Brain - Hypothalamus,ENSG00000171540,OTP,protein_coding,0.00692934174821366,0.00698104863281415,0.00474853627633296,0.00998846054852556,0.0105011315366764,0.0132240739626815,0.0244233762995678,0.0178191934528499,0.00954085646156867,0.0129862606592432,0.010167978962311,0.0139462184464314,0.01846444852108,0.017101398280181,13.5441384462757,0.0631083684611601,0.00867619688915761,0.120926591173378,0.200857934561153,0.006344308500419,0.00775722523216205,0.545814590119997,0.00713157234943706,0.0055585797719118,0.00720349483925957,0.00451033834199007,0.00790346933831757,0.0027232237116022,0.00197358973221979,0.00379975320755798,0.00401320109259749,0.0592642782370778,0.00488382195968019,0.00374227176064517,0.0123974211349982,0.0124796577441279,0.00492042223048239,0.0560634058166758,0.00775749466725739,0.00684191996288944,0.00748984875535329,0.00612874064752414,0.0134374155076699,0.00515357688014497,0.00734587663559417,0.00572740490463669,0.629067746564014,0.00810473941940991,0.00868138306216556,0.00611259229413847,0.00272585288475262,0.041544757908424,0.996932639305688
Brain - Hypothalamus,ENSG00000183395,PMCH,protein_coding,0.229361804583129,0.0868014705599279,0.0253089155978645,0.0886879770288862,0.0860685717950305,0.115932710104695,0.815962760843844,0.16996277764716,0.290219019062886,0.408476613940085,0,0.0423580218135398,0.1453180698011,0.164733496972965,939.484662177665,1.50318150518944,0.197958114379559,0.619339356740178,4.35143414054614,0.210990281699881,0.117273704769901,0.637316975214829,0.0459801069094794,0.084697575203735,0.101352697465839,0.28647493829937,0.0541813181732627,0.036533642878304,0.0279571686633624,0.0866652033214182,0.0390904429117437,0.310837620308745,0.438845520037346,0.24504244537972,0.0552015133475796,0.125969472659919,0.0370934172465358,0.260040961185962,0.547622412907882,0.071856280673321,0.130790581386856,0.151474212885745,0.144531818444864,0.40705038878584,0.811530371432379,0.0912802845960954,0.147842918423795,0.188465516258904,0.0670162620995926,0.181013409433382,0.0539225048343402,0.305906630235479,0.99967438890431
Brain - Spinal cord (cervical c-1),ENSG00000231589,AC009110.1,lincRNA,0.000252720604567813,0.000279818166697041,0.0260006213903671,0.000488260479045052,0.000809516148808408,0.000735902942418627,0.0244418126957748,0.00704468356205709,0.018064277448194,0.00714573564354949,0,0.0110791338120556,0.00938840386178869,0.138581991840173,0.186619254921993,0.0397439826999439,0.0240290580035179,2.89380222203945,0.661973826857231,0.00128837990756836,0.000150442227458717,0.000718044494990522,0.0044824258454921,0.00419412932835466,0.003738967034506,0.000404043397228611,0.000966129399575484,0.000242587006693336,0.000217724852496568,0,0,0.00246629459086633,0.000819690318777944,0.000279458638265011,0.00436521753930742,0.0365048560546107,0,0.00733451762697323,0,0.00135218513449293,0.0157889102284335,0.000434688729668962,0.000476332355321438,0.000415366024620497,0.00176301939614029,0.0580244811361548,0.0618672465722134,0.000259562700781239,0.0104055247710685,0.00314198735677027,0,0.028138392117286,0.990276325070531
Brain - Spinal cord (cervical c-1),ENSG00000232560,LINC01549,lincRNA,0.00879119982374624,0.0111546277261164,0.00426008658851536,0.00419852982881381,0.0129759886214513,0.00583645529435437,1.63110261842531,0.896093709982685,0.859130796764203,0.378145815568631,0.288839112784243,0.66458256308609,0.938785711530574,2.84372938649924,3.32379126840211,1.11572113295662,0.943693241546579,75.5093631933799,12.1653803333561,0.0379714062058351,0.00929141794708341,0.00617530552393532,0.0311584745721907,0.0278679304076864,0.00360886514331793,0.0336531040458422,0.00390243813988878,0.0110851844557415,0.00204164313806117,0.0104189097889895,0.148316880686423,0.0112334911265614,0.936800658514303,0.0036028742501285,0.00438400400187398,0.216785279055412,0.0386915736047914,0.310305546134545,0.0275688239681549,0.00563742227747456,0.327923699747962,0.268124639119347,0.224373855913535,0.0175152720075677,0.00757917696371988,0.00318508405817779,3.27922524349467,0.00567778729183763,0.00887621684385926,0.0564944299288554,0.00231506460472392,0.656131335873056,0.991310596353558
Brain - Substantia nigra,ENSG00000142319,SLC6A3,protein_coding,0.234041479167062,0.946041347918019,0.0442818881988328,0.24449138187216,0.309885760289375,0.234995488147933,0.037300319056132,0.171706610959925,0.0199626099791194,0.0205437924114599,0.013320149524586,0.0236067503763444,0.0199876684265517,0.0542062449973062,1.68001537375213,0.0647946395187591,0.0214747280069391,0.0426965242242631,107.22558316625,0.274860777059044,0.0116564828800356,0.0487056201970144,0.146746237759191,0.163783373545222,0.324287861437652,0.163925594500375,0.258554802164026,0.103458461091595,0.0321555050685313,0.267388549601467,0.0156676362868722,0.902736460510585,0.220197137530884,0.0198227848183587,0.651176235243448,1.15225343768135,0.0262444010126101,0.214739835921932,0.00965467763574423,0.0103460059558292,0.392133696460204,0.185319633863573,0.112669580786538,0.249137867028582,0.133756030343457,0.225005039147365,0.925017710634938,1.9605320850974,0.731629189979624,0.520026982270855,0.021348935864358,0.298951769562649,0.997211936174792
Breast - Mammary Tissue,ENSG00000126545,CSN1S1,protein_coding,18.3194882534433,9.7557674380325,0.0553718527915922,0.46651723570464,1.06241763168927,0.0854538571539625,0.0540286126097046,1.41687868948826,0.0125185035158646,0.00280036864230338,0,0.0897160849909258,0.265207983057638,0.147720443794854,1.09848063854897,0.0217310359049215,0.00786161899008099,0.124406263061718,0.161100473778293,87.2966784273505,0.150199137106832,0.0128340671444945,0.0981412683504935,0.376139426555918,0.0224551692276831,0.0124416868236973,0.0185243349969321,0.0424211537917104,0.00893648989911655,0.0197436350134261,0.00764182929268065,0.0394028998384155,0.408134889681664,0.011914312731617,0.208471147748608,0.0213053673180345,0.162041838715997,0.103583199959996,0.0150054146561984,0.0132867092096945,0.0200420645057849,0.278299893427857,0.484468601191157,0.268089876944525,0.0464222451131276,0.115424989664312,0.654135557777266,0.0692329225867672,0.0213937533230705,0.0589739677937597,0.0497183409757621,0.75410791350835,0.991361550896396
