ensembl_gene_id,chromosome_name,Adipose_Tissue,Adrenal_Gland,Blood,Blood_Vessel,Brain,Breast,Colon,Esophagus,Heart,Liver,Lung,Muscle,Nerve,Pancreas,Pituitary,Placenta,Skin,Small_Intestine,Spleen,Stomach,Thyroid,hgnc_symbol.x,gene_biotype.x,Which_Tissue,Tau,Me_TPM,hgnc_symbol.y,gene_biotype.y
ENSG00000259255,15,0.0019019605729718,0.0062945763829319,0.000290092506664111,3.29078982255874,0.019313846538052,0.00563904218556566,0.000582573735625754,0.00195305924536398,0.000344093593613534,0,0.0145793033116122,0.000872096205491557,0.00244521076222906,0.00114282795592933,0.0392942301347529,0.0136242692490091,0.000440394697166826,0.00339333656188916,0.00412579691720514,0.0018482863264028,0.0165937921731637,RP11-627D16.1,lincRNA,Blood_Vessel,0.997953701142923,3.29078982255874,AC073941.1,lincRNA
ENSG00000253230,8,0.110543049851842,0.0854206382580748,0.12991812262152,0.0826565706835861,100.844940187355,0.0997670035072692,0.573338915835509,0.151761254644482,0.04220291416206,0.0657023288419316,0.507629485147751,0.0898400731624354,0.2004716277015,0.0462111658364117,0.851598773532882,0.00568395346480989,0.139976356910401,0.236239822989264,0.329432476252394,0.100548913602816,0.155211010996074,LINC00599,lincRNA,Brain,0.998014697390586,100.844940187355,LINC00599,lincRNA
ENSG00000254377,8,0.00486942322041816,0.00317110698713612,0.00363929591226561,0.00725802439478467,26.4573757672208,0.007056058702938,0.0108877677724582,0.00826723997644403,0.0025285582637085,0.00264089684314014,0.00700891396183212,0.004499743887569,0.0356355713337103,0.00216368012617467,0.143313844802967,0.0026524292917809,0.0038739373161512,0.00370707738807628,0.00298635796420801,0.00296603038231965,0.0063786470336516,LINC00966,lincRNA,Brain,0.999498240853708,26.4573757672208,MIR124-2HG,lincRNA
ENSG00000207955,9,0.0291277266284891,0.0171593449613673,0.0149555950935162,0.0358304985565553,25.3390123529375,0.0298596600748914,0.0583226596630378,0.056392093888269,0.0144544630068772,0.0124661643140478,0.0420016777734322,0.0177473191090652,0.0451804311622808,0.021403146151291,0.0594736637788502,0.00104973348115164,0.0331362599393034,0.0378878898017948,0.072666891085415,0.0263500274729072,0.035754176678943,MIR219-2,lincRNA,Brain,0.998695254153138,25.3390123529375,MIR219A2,lincRNA
ENSG00000263146,18,0.0129104399134425,0.00931772203107271,0.00730360866089428,0.127807584969223,22.5485760712598,0.0438248555211439,0.0173412514271529,0.0156424154470523,0.0491470968872827,0.00499789903019675,0.0239894628489868,0.0161974929609511,0.0814414240843263,0.0101011710876262,2.05429768850295,0.00569109840884145,0.0101464897756817,0.0144358963496299,0.0111381734603215,0.00803765325494275,0.0488743357290121,RP11-849I19.1,lincRNA,Brain,0.994295329886418,22.5485760712598,LINC01896,lincRNA
ENSG00000249436,5,0.371280001066827,0.0077075583690704,0.00128056350295044,0.0462068801032964,19.713091913575,0.347930107961784,0.0398649970379625,0.0431824039478822,0.00649944953585013,0.0048965175405103,0.0451994130544126,0.0129177770113741,0.515291326589098,0.00203744546726361,0.021813038659054,0.0115358528525768,0.0100569640427843,0.0356251063588981,0.0132965312274439,0.0248189425805405,0.0295420462563483,CTD-2023N9.3,lincRNA,Brain,0.995964654022461,19.713091913575,AC008780.2,lincRNA
ENSG00000233123,7,0.0012885901051974,0.00460743168058926,0.000868218879586116,0.00685368363056921,15.1577209803435,0.00350100893376188,0.00300498983608249,0.00117988486769723,0.00141696984243294,0.00126396913996567,0.0044308361492112,0.000984067376049989,0.00295014077032918,0.000794185905206801,0.0232710858384164,0.263805355028906,0.000713344650045214,0.00281158550365313,0,0.000943540605086751,0.00647762386954288,LINC01007,lincRNA,Brain,0.998907597939552,15.1577209803435,LINC01007,lincRNA
ENSG00000224924,21,0.00998159021833571,0.00881701164390361,0.00468204879462271,0.00595244489665432,14.3158512008003,0.0132487151314392,0.0251530903421314,0.0127929075812918,0.00458263845943124,0.00217636687039728,0.0106421589833316,0.00612796512966657,0.018300708239059,0.00214779829945638,0.0248993775626567,0.00412829012117681,0.00669263665504961,0.00479088912666186,0.00532249288771443,0.0057735134826429,0.00958466137646705,LINC00320,lincRNA,Brain,0.999351078384387,14.3158512008003,LINC00320,lincRNA
ENSG00000256193,12,0.00994265184625416,0.00414142038592784,0.00109287832709245,0.00271840098112275,13.6614011230517,0.00397784440638784,0.00525917987507141,0.00144300504484453,0.00217852263448136,0.00092897074416283,0.00585413146501458,0.000954807023639165,0.00346214573501259,0.00233207872125976,0.0229483071191765,0.0287360228783443,0.000365079652760949,0.00067030622515507,0.000493991360082228,0.0103489761894316,0.00178894556044199,LINC00507,lincRNA,Brain,0.999598731985145,13.6614011230517,LINC00507,lincRNA
ENSG00000271892,5,0.0205381246628863,0.00731242166483119,0.269370551199279,0.015448482459665,8.11985260526112,0.00975174437222937,0.0207223864386171,0.00510065444056028,0.00179086346368281,0.00882605512192039,0.0385458912992654,0.00104868662136009,0.012286384617633,0.0191782911461688,0.210750092161972,0.0289192683072665,0.0323169912200383,0.0145905659375494,0.18846584200551,0.0166296819323992,0.0138289863131904,CTD-2228A4.1,lincRNA,Brain,0.994239907970867,8.11985260526112,AC026790.2,lincRNA
ENSG00000248455,5,0.0262679829605321,0.0158821221245964,0.262089530257771,0.0130916416636915,6.648480280793,0.0095666647585517,0.00616246430381827,0.00485740639184459,0.00250914440869092,0.0134722062853046,0.0588125963971272,0.00151512335276173,0.0102583568100915,0.000968046629242708,0.0142926076401605,0.0246266082004199,0.00600480391832694,0.00809502985562522,0.326200380484355,0.00494043923217981,0.00608376316807237,RP11-321E2.3,lincRNA,Brain,0.993865538556235,6.648480280793,LINC02217,lincRNA
ENSG00000189275,10,0.0197496760621718,0.001923548578378,0.00058364548919673,0.00662986436803199,4.79442093637324,0.00411252252050931,0.0285630178786713,0.0132561141374455,0.000315639168553661,0.00716541070500932,0.00369048700899029,0.00566700141576724,0.00826278758497852,0.00152971418179498,0.0037433116756969,0.00942439178994208,0.00619383284979143,0.0169758252534193,0.00432898827192067,0.00427233639117416,0.00207758986755344,AL450307.1,protein_coding,Brain,0.998451682620599,4.79442093637324,LINC01164,lincRNA
ENSG00000233508,20,0.027766958001812,0.000829526865067351,0.00031533404449857,0.00933258635153713,4.78402522989308,0.168990904158265,0.00912830302390405,0.00522148479014227,0.00266260860992152,0.0100637345124689,0.0125692518415237,0.00140659578579534,0.00565067184078898,0.0220338154853406,0.409523319454419,0.0219963987353071,0.00127606534314246,0.0436368699083787,0.00374618278693826,0.0237898138531686,0.00897234713111969,RP1-269M15.3,antisense,Brain,0.991754717684242,4.78402522989308,AL021395.1,lincRNA
ENSG00000260664,16,0.00351539423320888,0.00223035407484859,0.002529799336017,0.00332074689448415,4.12486891683074,0.00632954581712593,0.0479199360266639,0.0116877341503286,0.00216219204577503,0.00205933653313793,0.00798582870548661,0.00297245450490236,0.00985898405297175,0.00370543653769962,0.0443437957572594,0.00703180071313997,0.0047040571520178,0.0155487472260146,0.0021467441792754,0.00819898131944993,0.00554380229236315,AC004158.3,lincRNA,Brain,0.997650886907443,4.12486891683074,AC004158.1,lincRNA
ENSG00000261325,16,0.00916159354771133,0.0302679483202549,0.00109817962166602,0.00444164411422052,4.09766056688635,0.0140308916027822,0.00679214865443594,0.0521034604902915,0.00126438666665053,0.00201184387094945,0.0112397069344123,0.00304254200024781,0.0242048285744786,0.0155869481903362,0.0716989579916669,0.00576971691175191,0.00317466688704311,0.0023398143775368,0.0222670131720761,0.0172863355985756,0.0121760354730622,AC140542.2,lincRNA,Brain,0.99621785823959,4.09766056688635,LINC02192,lincRNA
ENSG00000270111,10,0.0048227234147098,0,0.000266919962547648,0.0018280437152968,3.47497499592656,0.00909596039554094,0.00269968808407895,0.00558968195534611,0.000571383665182645,0,0.00056846268631673,0.00184225663713357,0.00325101139092755,0,0.28016928426742,0.0174312993722733,0.00209998121060752,0.00303873278755814,0.00106975200516494,0.000930007951460013,0.002826748266679,RP11-271F18.4,lincRNA,Brain,0.99513518891266,3.47497499592656,AL583859.2,lincRNA
ENSG00000266489,18,0.00183662698643816,0,0.000156752479203139,0.00243644142023205,3.37932629343427,0.000773814342854956,0.00137991173358826,0,0.000862267924661813,0.00226753820181018,0.00288635749990677,0.000670047813973851,0.00240576790392805,0,0.00253880712666832,0.00654338757442651,0.000706902575331927,0,0.00268166581471101,0.001338821159825,0.00401581810280303,RP11-178F10.3,lincRNA,Brain,0.999504325333641,3.37932629343427,AC007922.3,lincRNA
ENSG00000269945,14,0.00298520137630095,0.0056203726826304,0.00239548623806156,0.00918065184877129,3.32940157062343,0.0278355652132914,0.00604089423537873,0.00311473869949876,0.00076137865948567,0.000246856362418908,0.00784804834518411,0.000850961823287812,0.129656766599994,0.00396810179207467,0.0147163184520945,0.00443456010961886,0.0150986017631696,0.00636019279384727,0.0198320618124793,0.00949382405313642,0.00399075887760501,RP6-91H8.5,lincRNA,Brain,0.995878668644844,3.32940157062343,AC004817.4,lincRNA
ENSG00000250166,12,0.00943206358382129,0.00522220505278356,0.00624835634175901,0.0071564610551937,3.15268426841118,0.0329364555889465,0.00780111435756339,0.0176666162901077,0.00273200489082884,0.00520077147074213,0.059676995459334,0.0419930616362142,0.0429048232302478,0.00584086252947506,0.0849566374812607,0.00588433991030065,0.0142398395345652,0.0584940438175977,0.052567441402654,0.0291178262910289,0.0238785435799608,RP11-268P4.5,lincRNA,Brain,0.991849001997219,3.15268426841118,AC087241.1,lincRNA
ENSG00000251372,4,0.00144192389745515,0.000736692106038764,0.000928443577101157,0.00277371053539485,3.03921711109214,0.0105264828815232,0.00332868928619289,0.00316186263767141,0.0010841404879256,0,0.00394057280297598,0.00236274444510462,0.00494254889734742,0.000962709852209348,0.00401262175760343,0.00875961457014125,0.00148744943812075,0.00212539431339348,0.000840708402822467,0.00276016356361389,0.00335068499715258,LINC00499,lincRNA,Brain,0.99902068269107,3.03921711109214,LINC00499,lincRNA
ENSG00000256422,11,0.00650470466907294,0.00359226411209207,0.000142561751784739,0.0109457284710947,2.76234020302299,0.00851298925899099,0.00549528110777613,0.00429383485282225,0.0149589262331836,0.000489936898231456,0.0710789862286035,0.00360117217053373,0.0219192086889643,0.00235268043867215,0.0478331765721736,0.00454567766353702,0.00322968287229538,0.00287781404298619,0.000773837180852315,0.00477646587349152,0.0557777591544772,RP11-886D15.1,lincRNA,Brain,0.995045818615279,2.76234020302299,LINC02552,lincRNA
ENSG00000250584,5,0.00309512962114322,0.0041515362704334,0.0102173266214543,0.00864355174185512,2.20211313614499,0.0329397046904951,0.00609041127911318,0.0123838527671708,0.0020242155173828,0.00739552449634894,0.0312950396055764,0.00488291900401479,0.00723885364135162,0.00593186292736046,0.0220126423436267,0.00252606098663057,0.00338113283076397,0.0823802136182806,0.0715849972953626,0.0103456532864625,0.0249046653779498,RP11-325I22.2,lincRNA,Brain,0.991975314798279,2.20211313614499,LINC01511,lincRNA
ENSG00000230051,22,0.0189732363685391,0.00689194035501416,0.00629554730959015,0.0184360199178197,2.15599614274499,0.0103781251059529,0.00990282184662313,0.0071528990199849,0.00472395546088164,0,0.0118378681238858,0.00920841194005628,0.0192734266492351,0.00210372071081374,0.0218610596993341,0.0147511957048787,0.00808431032131688,0.0160187343820342,0.0023107413144073,0.00230896858881981,0.0117564129768499,CTA-929C8.8,lincRNA,Brain,0.995309142911116,2.15599614274499,AL020994.2,lincRNA
ENSG00000261710,8,0.000640085215892873,0.000338041029928464,0.00157760430805587,0.00117348478296129,2.13706108547262,0.00156904256724635,0.00160447556140476,0.000783180036518546,0.000983686894430188,0.000706970104048706,0.000329177696564305,0.00356306937497137,0.00506892086792079,0.000884995030536253,0.00700731497481722,0.00174548581999673,0.000373778519486328,0.00112257249004267,0.000608474336412804,0.00124785751073174,0.00206165958656866,RP11-953B20.1,lincRNA,Brain,0.999218789838636,2.13706108547262,AC104417.2,lincRNA
ENSG00000265313,17,0.00070830800030206,0.00303851027143493,0.000105025858521341,0.00689324439594783,2.13702976608894,0.00305962955799589,0.0038527035213462,0.00540975867659103,0.00113132616111392,0,0.000987497774971124,0.00311457082336778,0.00539256165056764,0,0.00655926832022484,0.00457660407919551,0.000703060318270978,0.0028024809764378,0.00937811088825749,0.00182521051472308,0.00449170994043137,RP11-567L7.6,lincRNA,Brain,0.998501902436135,2.13702976608894,LINC01476,lincRNA
ENSG00000254081,8,0.00364326344983131,0.00109888132118976,0.000917512277031597,0.00364298193435402,1.87040483652749,0.00572879651341281,0.00223743908771483,0.00203356070987762,0.000564164338347152,0.000965373643112961,0.00395139227181225,0.00245286396404381,0.00253139873871811,0.00354385337815398,0.00389311511539012,0.00423998056225555,0.00384529669779077,0.000633171481931298,0.00276019310723215,0.00253996816181268,0.00190015228973879,CTD-3025N20.2,lincRNA,Brain,0.998579896768702,1.87040483652749,LINC01299,lincRNA
ENSG00000237720,2,0.00187031912892117,0.00680918736334095,0.000543523875438803,0.00145868431390586,1.86056451057285,0.00146200177060048,0.012797469447674,0.00138304366690419,0,0,0.00272642878726937,0.00241940255877897,0.00125269498213011,0,0.108578949385639,0.0210149102371707,0.000497532432776182,0.00146551723013246,0.00258195698393885,0.00207450782508738,0.0186879091479659,AC011995.1,lincRNA,Brain,0.994957873320933,1.86056451057285,AC011995.2,lincRNA
ENSG00000228543,X,0.00721163447499428,0.00332854406503577,0.000650509900396588,0.00196671635119129,1.57811040832084,0.00247664042305113,0.00220988173631944,0.00152410317554911,0,0.0161298153615794,0.00181476281430533,0.00149734756675844,0.00125644728534939,0.00135826468328916,0.00882863131988857,0.0086107098991015,0.00205718939743295,0.00612162288040861,0.00327654581287683,0.000554630404412197,0.0040354392447967,GS1-519E5.1,lincRNA,Brain,0.997626609760579,1.57811040832084,AC003684.1,lincRNA
ENSG00000226939,2,0.00165132862047527,0.00188430381294834,0.000694221141994737,0.00298591156163892,1.47886156062472,0.000732493369499009,0.0061229147826053,0.00666820802149604,0.0025286051376533,0,0.00347317144352291,0.0015382255282359,0.0141201733132032,0,0.00129270437399416,0.0106809905827082,0.00178893027380974,0,0.00316733460866981,0.00390929023628834,0.00155893960423918,AC062021.1,lincRNA,Brain,0.997809201748891,1.47886156062472,AC062021.1,lincRNA
ENSG00000248184,4,0.000569914238611078,0.000599817049942198,8.75700141137985e-05,0.00252429452423137,1.3626415187429,0.00126663664074144,0.0207376845404274,0.0417331240474016,0.00123085093082188,0,0.00250680393554223,0.0017089202774502,0.00811055709840641,0,0.00404354080407085,0.0267315289466735,0,0.00666889560572244,0.00105219000645426,0.00413966047490656,0.00195334062550787,RP11-231C18.1,lincRNA,Brain,0.995388907205875,1.3626415187429,LINC02283,lincRNA
ENSG00000263571,17,0.00296537531625993,0.0315897990890744,0,0.00287203644172339,1.20850581860795,0,0.0491374844457405,0.00784314058721536,0.0016221307844618,0,0.00243011599701547,0.000520622455810816,0.00365422687737551,0.0144098203588821,0.00379667686117562,0.00291702924796588,0.00192516731049448,0.00554469782410252,0,0.00267994101204545,0.00504716021563002,CTC-304I17.5,lincRNA,Brain,0.994250941009741,1.20850581860795,AC004147.2,lincRNA
ENSG00000261738,18,0.00146218615778087,0.00106782932813604,0.000604994136636489,0.00115014796569887,1.20445545635022,0.00513622804541117,0.00207224167274539,0.000172905940396352,0.00079873219519872,0,0.00375220390034023,0.000546542185356509,0.0012441880698087,0.00194342384488782,0.0106373950452778,0.00204158556496235,0.000412454132685679,0.00117975417876176,0.000658715148981632,0.00311586252723051,0.00132777813307089,RP11-945C19.1,lincRNA,Brain,0.998367512556565,1.20445545635022,MIR3976HG,lincRNA
ENSG00000225174,6,0.000461320094803277,0.00717318889224783,0.000403252944908596,0.00141241462001674,1.09693802961284,0.000755812482542478,0.000993800874062283,0.000342524537891559,0.000297049257199491,0.000188567906335099,0.00115078751871826,0.000853767895122435,0,0.0038573848945343,0.0126118244743218,0.00227590851778702,0.000680774286348574,0,0.000460079595297386,0.000385853986759173,0.00172789517055381,OSTM1-AS1,lincRNA,Brain,0.998357600567364,1.09693802961284,OSTM1-AS1,lincRNA
ENSG00000271860,6,0.00129616839463037,0.000987790785691965,0.000236170079953712,0.000666820381505405,1.0669620295787,0.00209910312145456,0.000376001182096731,0.00119289491960172,0.000861590558705808,0,0.00078137274345227,0.000604533458494388,0.00588607201084978,0.000700386179225611,0.126749917245749,0.0204789103380786,0.000761789846933006,0.00196102597864529,0.00147658239402134,0.00048099202469864,0.00370771116563194,RP11-436D23.1,lincRNA,Brain,0.991972261989629,1.0669620295787,AL589740.1,lincRNA
ENSG00000234918,10,0.793662393237469,0.00925920765608406,0.00553691181995525,0.00845105148813098,0.0193939069219086,47.0942248871356,0.0192146469840585,0.0069770565485296,0.00351521144082178,0.00343903604325152,0.00734973303191126,0.00225789260566569,0.0178144204854761,0.0170952716419638,0.00627776461957092,0.161614809434912,0.00295862810962276,0.00829988622469946,0.00550672224797658,0.00824159073468472,0.00891059206844107,RP11-20F24.2,lincRNA,Breast,0.998815378386608,47.0942248871356,AL157387.1,lincRNA
ENSG00000234520,7,0.0122946943517949,0.00234087400727023,0.00494336672544122,0.278779351106446,0.00572029355484857,0.0254570645084135,0.159311994444823,0.0103911038395859,29.5841166530521,0.00416596339209523,0.0156561596933436,0.027573127981157,0.0259034645799165,0.00404394350577297,0.00778164816927658,1.03373389461908,0.873577600222986,0.00945379719854923,0.0124968663173698,0.00868157539936726,0.0381038507343238,AC018464.3,lincRNA,Heart,0.995672659987825,29.5841166530521,HRAT17,lincRNA
ENSG00000231811,6,0.015895036043839,0.00497892811454045,0.00131315058898198,0.00743091770080958,0.0119943277595622,0.0417041207105836,0.0111648301348382,0.0077531537092422,11.4164564837798,0,0.0340858394243407,0.107630249092333,0.0126459366116121,0.00728315367904964,0.0109664425244939,0.449452999803086,0.0255621412080865,0.00152177264546806,0.0304530994117035,0.00311400710522879,0.0201591437297097,RP3-527G5.1,lincRNA,Heart,0.996473909171636,11.4164564837798,AL159166.1,lincRNA
ENSG00000253842,8,0.0236124306728492,0.0491398102444667,0.0452460551712208,0.0348229170451971,0.0901886501061529,0.0191197172172044,0.00691905812207652,0.00795802827576026,2.98960871564138,0.00604084622435183,0.0607529551915955,0.0514652982862464,0.00670708288478063,0,0.0303032753739743,0.0217979909741781,0,0.0384370053017212,0.0491560778503025,0.0145123296076004,0.0265030388328019,KB-173C10.1,lincRNA,Heart,0.990254869068083,2.98960871564138,AP003472.2,lincRNA
ENSG00000232002,2,0.00372884048260055,0.00407391311534898,0.0025116774998755,0.00349949049599772,0.0281498631935593,0.01044593073837,0.00532390848042836,0.00998998273905626,2.52564900088455,0.00650305678041206,0.00581056449548756,0.0014306492262893,0.0113132655643384,0.0101368276883037,0.0141615275675297,0.00864985786121844,0.0122970657064785,0.00942033305801225,0.00383132046255383,0.00423096098297509,0.0362022674022954,AC093642.6,lincRNA,Heart,0.996204712066602,2.52564900088455,LINC01880,lincRNA
ENSG00000251164,6,0.27271708251608,0.174490780748125,0.119648712943593,0.223283309014653,0.128732412181197,0.250562136287026,0.172640454593962,0.183103636046166,0.040988217511173,86.7048513188455,0.728748576694196,0.06082567947988,0.293208920171084,0.11468988956112,0.622321102993663,0.640803258936846,0.159528763145351,0.187520828118018,0.254228757837829,0.123232986418004,0.589479911618703,HULC,lincRNA,Liver,0.9969201519087,86.7048513188455,HULC,lincRNA
ENSG00000261012,2,0.0593262131160535,0.00707205739515593,0.00697211010994619,0.0464155299291728,0.0060191599797488,0.0677466727441605,0.0260920199089345,0.0171037102715292,0.0116881688041949,68.5856321434322,0.00346904872779527,0.00314671711031716,0.0128820937337316,0.00568684748453626,0.0085996778515131,0.00835311112760393,0.0357596707836805,6.41048864771444,0.0168136603030708,0.00911561635202464,0.00369349860944978,RP11-116D2.1,lincRNA,Liver,0.995067156180826,68.5856321434322,AC115619.1,lincRNA
ENSG00000249173,4,0.763264425722843,0.0228453262679286,1.14805527446652,0.0566693110630404,0.00226137249608238,0.530728889995779,0.0420595151412348,0.0333335681732024,0.010922750148069,61.9177897335125,0.629758995123123,0.0287793462630108,0.0497780747036251,0.0147395759271791,0.105162133178034,0.0175577785456173,0.017828614988386,0.0368824600850909,0.418069726486439,0.0391561829844164,0.0280685721880687,LINC01093,lincRNA,Liver,0.99677320370192,61.9177897335125,LINC01093,lincRNA
ENSG00000250436,4,0.0341728277061482,0.00219296533750889,0.00203917225143204,0.00281430261359926,0.00578101104276778,0.0138534938615321,0.00374473518733309,0.0029446662173178,0.000119546907970396,51.1148226670524,0.00438245867893454,0.00196818314800385,0.00358511840758682,0.0637402947356693,0.002928300308992,0.140675438276975,0.00328461650870294,0.00476705153742699,0.00865858767073551,0.133701852222633,0.0045747679169802,RP11-622A1.2,lincRNA,Liver,0.999569665541634,51.1148226670524,LINC02499,lincRNA
ENSG00000235200,1,0.0285373393013064,0.0043499874185285,0.0493306569919189,0.0124196337384031,0.00246636617259272,0.00941255828637036,0.00162258662912637,0.00151832360264494,0.00156969182802638,31.4316652225714,0.00535446840449779,0.00115521162249629,0.00410322884440129,0.00264699318965813,0.00271250241121252,0.0156698360780856,0.00230867519084705,0.00874933030948538,0.00615219391176637,0.00739916678329064,0.00613619720265197,RP4-763G1.2,lincRNA,Liver,0.99972382158774,31.4316652225714,LINC01702,lincRNA
ENSG00000248709,5,0.0091356279981701,0.000526923553406381,0.0355726795606017,0.00139086615654508,0.00530015390797762,0.0234544411693731,0.00178752225474147,0.00246909924209843,0.00106371994477548,23.1173205273313,0.00622683999507143,0.0011386871528378,0.0479975210297621,0.00523875944082997,0.00330072400500155,0.00178765387533099,0.000620232013484045,0,0,0.0041696711504036,0.00909798718207916,CTC-505O3.2,lincRNA,Liver,0.999653335451565,23.1173205273313,AC008549.1,lincRNA
ENSG00000225765,2,0.0122228820989991,0.00935819466855187,0.0104871783095687,0.00251517390748074,0.369606334771747,0.0067204846433514,0.000864682177201777,0,0.000972491697257547,17.334165455824,0.00409358366006939,0.00118501444860834,0,0,0.00606408549532855,0.00437046025953368,0.00107699280336086,0.00173204343829832,0,0.000895277847736856,0.000668579352742976,AC068535.3,lincRNA,Liver,0.998751501880252,17.334165455824,LINC01831,lincRNA
